day,time,강수확률,일최저기온,1시간기온,하늘상태,일최고기온,습도,풍향,1시간강수량,풍속,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-08-05,23,30.0,25.0,27.0,4.0,33.0,95.0,209.0,0.0,1.8,0.0,27.8,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,0,30.0,26.0,27.0,4.0,32.0,95.0,212.0,0.0,1.3,0.0,27.8,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,1,30.0,26.0,27.0,4.0,32.0,95.0,231.0,0.0,2.1,0.0,27.8,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,2,30.0,26.0,27.0,4.0,32.0,95.0,225.0,0.0,2.1,0.0,27.6,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,3,30.0,26.0,27.0,4.0,32.0,95.0,227.0,0.0,2.1,0.0,27.3,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,4,30.0,26.0,27.0,4.0,32.0,95.0,219.0,0.0,1.9,0.0,27.3,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,5,30.0,26.0,26.0,4.0,32.0,95.0,220.0,0.0,1.7,0.0,27.4,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,6,30.0,26.0,26.0,4.0,32.0,95.0,216.0,0.0,1.7,0.0,28.0,0.0,25.7,0.0,0.0,0.0,0.0,-0.2,0.0,0.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2022-08-06,7,30.0,26.0,27.0,4.0,32.0,90.0,220.0,0.0,1.7,83.0,29.7,72.0,28.3,4.6,2.8,1.7,1.5,1.9,4.0,1.1,2.9,1.9,2.5,4.8,3.8,6.9,8.4,3.3
2022-08-06,8,30.0,26.0,28.0,4.0,32.0,90.0,209.0,0.0,1.8,112.0,31.9,97.0,31.3,4.1,3.6,2.2,1.9,2.3,5.5,1.5,2.9,2.7,3.7,6.1,4.6,8.4,8.2,4.0
2022-08-06,9,30.0,26.0,29.0,4.0,32.0,85.0,223.0,0.0,2.1,144.0,35.7,151.0,35.4,14.3,5.9,3.4,3.2,5.0,9.9,1.9,6.9,3.5,4.7,9.3,8.6,15.6,19.6,6.7
2022-08-06,10,30.0,26.0,30.0,4.0,32.0,85.0,237.0,0.0,2.4,254.0,37.6,241.0,36.8,19.6,9.5,5.8,4.2,6.4,16.5,2.7,7.7,5.7,7.5,12.3,10.9,19.3,21.3,8.2
2022-08-06,11,30.0,26.0,31.0,4.0,32.0,80.0,242.0,0.0,2.4,369.0,45.0,355.0,47.9,27.0,13.1,8.9,16.1,20.2,24.0,7.5,25.9,19.7,26.5,36.6,34.0,66.5,74.9,28.6
2022-08-06,12,20.0,26.0,32.0,3.0,32.0,80.0,223.0,0.0,2.3,867.0,43.1,883.0,44.9,65.1,31.4,22.2,7.2,14.1,63.5,10.3,12.6,24.0,33.4,35.9,31.0,43.9,31.8,17.0
2022-08-06,13,30.0,26.0,32.0,4.0,32.0,75.0,258.0,0.0,3.5,883.0,51.1,936.0,58.7,65.0,29.1,19.0,8.4,24.4,59.4,9.6,28.0,21.6,30.3,48.3,43.2,80.3,80.7,34.1
2022-08-06,14,30.0,26.0,32.0,4.0,32.0,75.0,253.0,0.0,2.4,844.0,50.2,915.0,56.2,34.4,28.7,18.1,8.3,25.3,59.2,9.6,27.1,21.8,30.5,47.7,43.5,81.7,78.9,34.1
2022-08-06,15,20.0,26.0,32.0,3.0,32.0,75.0,208.0,0.0,1.9,714.0,47.6,789.0,55.0,15.0,24.7,14.9,7.3,23.0,52.0,8.8,24.2,19.7,27.6,43.2,39.0,73.2,71.9,31.0
2022-08-06,16,60.0,26.0,33.0,3.0,32.0,75.0,205.0,0.0,2.6,233.0,44.3,253.0,48.2,14.4,8.2,4.9,2.3,7.9,16.7,3.5,8.2,7.3,9.6,15.1,12.5,23.6,22.2,11.7
2022-08-06,17,20.0,26.0,32.0,3.0,32.0,75.0,201.0,0.0,2.5,343.0,42.1,387.0,44.9,23.0,12.9,5.9,3.5,13.0,26.4,5.0,13.4,9.7,11.8,22.8,21.1,39.3,36.8,15.7
2022-08-06,18,20.0,26.0,31.0,3.0,32.0,75.0,197.0,0.0,2.4,159.0,38.3,171.0,37.3,8.9,4.7,1.9,1.3,5.3,10.9,2.2,6.2,4.8,4.9,10.3,9.0,17.1,17.8,7.3
2022-08-06,19,20.0,26.0,30.0,3.0,32.0,80.0,207.0,0.0,1.3,18.0,33.0,18.0,31.3,-0.0,0.5,0.0,0.0,0.2,0.0,0.4,0.9,0.6,0.5,0.8,0.0,0.6,2.3,0.9
2022-08-06,20,20.0,26.0,29.0,3.0,32.0,85.0,189.0,0.0,1.2,0.0,30.8,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,21,0.0,26.0,29.0,1.0,32.0,90.0,195.0,0.0,1.1,0.0,29.9,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,22,20.0,26.0,28.0,3.0,32.0,95.0,190.0,0.0,1.1,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,23,20.0,26.0,28.0,3.0,32.0,95.0,189.0,0.0,1.2,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07,0,0.0,26.0,28.0,1.0,31.0,95.0,204.0,0.0,1.0,0.0,28.1,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07,1,20.0,26.0,27.0,3.0,31.0,95.0,189.0,0.0,1.2,0.0,27.6,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07,2,20.0,26.0,27.0,3.0,31.0,95.0,184.0,0.0,1.5,0.0,27.2,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07,3,20.0,26.0,27.0,3.0,31.0,95.0,193.0,0.0,1.3,0.0,26.8,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07,4,20.0,26.0,27.0,3.0,31.0,95.0,197.0,0.0,1.4,0.0,27.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07,5,20.0,26.0,27.0,3.0,31.0,95.0,207.0,0.0,1.3,0.0,28.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07,6,20.0,26.0,27.0,3.0,31.0,95.0,209.0,0.0,2.1,1.0,27.8,1.0,25.7,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.3,0.0
2022-08-07,7,20.0,26.0,28.0,3.0,31.0,90.0,212.0,0.0,1.9,62.0,29.9,48.0,28.3,2.6,2.2,1.3,0.8,1.1,2.6,0.8,1.8,1.3,1.7,3.5,2.6,4.6,5.1,2.1
2022-08-07,8,20.0,26.0,28.0,3.0,31.0,90.0,216.0,0.0,2.2,155.0,34.1,142.0,33.8,12.1,5.7,3.5,3.8,4.0,8.9,2.0,7.0,3.5,4.9,9.2,7.5,14.2,20.5,7.1
2022-08-07,9,20.0,26.0,29.0,3.0,31.0,85.0,199.0,0.0,2.1,494.0,37.6,412.0,38.5,24.6,10.8,16.1,10.8,9.8,31.9,6.4,10.2,10.6,12.0,20.7,26.9,28.7,23.5,11.6
2022-08-07,10,30.0,26.0,30.0,4.0,31.0,80.0,194.0,0.0,2.5,751.0,41.2,705.0,47.7,47.7,27.4,18.9,16.8,20.0,48.0,3.8,12.4,7.0,16.4,41.5,36.5,68.7,53.9,28.9
2022-08-07,11,20.0,26.0,31.0,3.0,31.0,75.0,198.0,0.0,2.2,626.0,43.0,674.0,52.2,60.9,28.4,15.2,16.8,16.9,42.3,9.3,19.7,15.7,27.4,39.6,34.4,67.7,33.7,27.2
2022-08-07,12,20.0,26.0,32.0,3.0,31.0,75.0,197.0,0.0,2.7,1043.0,46.5,1055.0,55.5,70.1,33.8,21.8,9.3,25.7,66.4,10.2,30.0,23.5,33.3,51.0,45.5,85.6,65.5,35.7
2022-08-07,13,20.0,26.0,32.0,3.0,31.0,70.0,203.0,0.0,2.6,1015.0,50.6,1057.0,62.7,70.5,33.2,20.4,7.1,27.8,66.4,5.2,18.6,25.0,34.8,45.1,49.5,92.3,34.0,13.3
2022-08-07,14,20.0,26.0,33.0,3.0,31.0,70.0,226.0,0.0,2.8,274.0,40.1,268.0,42.3,17.3,10.1,5.7,4.5,7.4,18.2,3.0,7.8,6.6,8.6,14.2,12.4,22.3,21.8,9.3
2022-08-07,15,20.0,26.0,32.0,3.0,31.0,70.0,208.0,0.0,2.7,300.0,40.4,303.0,43.3,23.9,11.3,6.5,7.2,9.0,21.5,3.9,10.5,7.7,10.4,17.6,15.6,28.6,31.2,13.7
2022-08-07,16,20.0,26.0,32.0,3.0,31.0,70.0,207.0,0.0,3.0,657.0,40.8,716.0,45.2,43.6,24.5,6.5,14.2,22.8,50.9,8.8,23.8,6.5,9.6,41.4,37.8,71.0,68.5,29.8
2022-08-07,17,20.0,26.0,32.0,3.0,31.0,70.0,204.0,0.0,3.0,158.0,36.0,154.0,36.8,10.0,5.8,3.2,2.4,4.1,9.9,1.9,4.9,3.8,5.0,8.5,7.4,13.2,13.9,5.3
2022-08-07,18,20.0,26.0,32.0,3.0,31.0,75.0,216.0,0.0,2.6,96.0,34.1,90.0,33.7,5.5,3.4,1.9,1.8,2.2,5.2,1.3,3.2,2.3,3.1,5.6,4.6,8.4,9.1,3.8
2022-08-07,19,20.0,26.0,30.0,3.0,31.0,80.0,208.0,0.0,1.9,21.0,31.8,21.0,31.3,0.1,0.6,0.0,0.0,0.1,0.1,0.4,0.8,0.5,0.4,0.8,0.0,0.3,2.2,0.8
2022-08-07,20,20.0,26.0,29.0,3.0,31.0,85.0,202.0,0.0,1.8,0.0,30.7,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07,21,30.0,26.0,29.0,4.0,31.0,85.0,189.0,0.0,1.8,0.0,29.7,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07,22,20.0,26.0,28.0,3.0,31.0,90.0,189.0,0.0,1.9,0.0,29.9,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07,23,20.0,26.0,28.0,3.0,31.0,90.0,203.0,0.0,3.0,0.0,29.8,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,0,30.0,26.0,27.0,4.0,31.0,90.0,206.0,0.0,2.8,0.0,29.3,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,1,20.0,26.0,27.0,3.0,31.0,95.0,210.0,0.0,3.4,0.0,29.1,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,2,20.0,26.0,27.0,3.0,31.0,95.0,208.0,0.0,3.2,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,3,20.0,26.0,27.0,3.0,31.0,90.0,210.0,0.0,3.4,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,4,30.0,26.0,27.0,4.0,31.0,95.0,210.0,0.0,3.4,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,5,20.0,26.0,27.0,3.0,31.0,95.0,209.0,0.0,3.5,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,6,20.0,26.0,27.0,3.0,31.0,95.0,207.0,0.0,3.5,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,-0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
2022-08-08,7,30.0,26.0,27.0,4.0,31.0,90.0,207.0,0.0,3.8,81.0,30.4,59.0,28.3,3.1,2.6,1.6,1.3,0.9,2.8,0.9,2.0,1.5,1.9,3.8,2.8,4.9,5.7,2.3
2022-08-08,8,30.0,26.0,28.0,4.0,31.0,85.0,213.0,0.0,4.3,148.0,32.4,139.0,31.1,9.5,5.5,3.3,2.8,3.9,8.9,1.8,4.7,3.6,4.8,8.4,7.1,12.9,13.7,5.5
2022-08-08,9,30.0,26.0,29.0,4.0,31.0,85.0,212.0,0.0,4.4,235.0,34.0,224.0,34.7,17.4,11.4,5.5,4.7,6.8,15.3,2.7,8.6,5.9,7.7,13.6,11.8,22.0,24.8,10.5
2022-08-08,10,20.0,26.0,29.0,3.0,31.0,80.0,216.0,0.0,4.3,356.0,36.8,342.0,40.9,31.5,16.2,8.7,8.1,12.5,23.9,4.4,18.2,13.7,17.7,25.9,27.9,35.5,47.0,14.5
2022-08-08,11,30.0,26.0,30.0,4.0,31.0,70.0,222.0,0.0,4.6,556.0,41.4,562.0,46.4,57.8,19.7,13.2,16.6,17.3,38.5,9.5,14.4,19.9,28.9,43.4,27.1,57.2,37.9,24.9
2022-08-08,12,30.0,26.0,31.0,4.0,31.0,70.0,228.0,0.0,4.6,431.0,38.7,414.0,42.1,33.1,16.1,9.7,8.4,11.9,29.0,5.0,13.3,10.4,14.2,22.9,20.4,37.1,39.1,15.6
2022-08-08,13,30.0,26.0,31.0,4.0,31.0,65.0,228.0,0.0,4.7,445.0,38.1,446.0,42.1,40.4,18.1,10.4,11.7,16.2,31.5,6.3,18.0,13.0,18.4,30.2,27.0,50.0,51.9,21.8
2022-08-08,14,30.0,26.0,31.0,4.0,31.0,65.0,229.0,0.0,4.5,585.0,39.5,593.0,45.0,41.5,22.0,13.4,11.8,18.4,42.1,7.1,18.1,15.2,21.1,33.8,30.7,56.5,52.7,21.5
2022-08-08,15,30.0,26.0,31.0,4.0,31.0,65.0,232.0,0.0,4.7,290.0,37.0,280.0,40.1,19.0,10.8,6.8,7.3,9.2,19.1,4.3,9.8,8.3,11.7,18.9,14.7,30.1,26.3,14.1
2022-08-08,16,30.0,26.0,31.0,4.0,31.0,70.0,233.0,0.0,4.6,224.0,34.4,212.0,35.3,14.5,8.2,4.7,3.8,5.7,14.4,2.6,6.5,5.4,7.3,11.9,10.3,18.5,17.8,7.4
2022-08-08,17,30.0,26.0,31.0,4.0,31.0,70.0,229.0,0.0,4.4,183.0,34.3,180.0,34.5,12.3,6.9,3.9,3.7,5.4,12.0,2.4,6.3,4.8,6.4,10.9,9.4,17.2,17.7,7.4
2022-08-08,18,30.0,26.0,30.0,4.0,31.0,75.0,226.0,0.0,3.9,102.0,32.9,98.0,31.3,5.8,3.6,1.9,1.8,2.7,5.9,1.4,3.4,2.6,3.4,6.1,5.0,9.0,9.5,4.0
2022-08-08,19,30.0,26.0,29.0,4.0,31.0,80.0,218.0,0.0,2.4,15.0,30.4,15.0,28.8,-0.5,0.4,0.0,0.0,-0.0,-0.3,0.4,0.6,0.0,0.0,0.7,0.0,0.0,1.7,0.0
2022-08-08,20,30.0,26.0,28.0,4.0,31.0,85.0,211.0,0.0,2.3,0.0,29.5,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,21,30.0,26.0,28.0,4.0,31.0,85.0,207.0,0.0,2.2,0.0,28.2,0.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,22,30.0,26.0,27.0,4.0,31.0,90.0,210.0,0.0,2.4,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,23,30.0,26.0,27.0,4.0,31.0,90.0,214.0,0.0,2.9,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09,0,20.0,26.0,28.0,3.0,30.0,90.0,200.0,0.0,2.9,0.0,27.8,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09,1,30.0,26.0,27.0,4.0,30.0,90.0,204.0,0.0,3.2,0.0,27.8,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09,2,20.0,26.0,27.0,3.0,30.0,90.0,210.0,0.0,3.4,0.0,27.4,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09,3,30.0,26.0,27.0,4.0,30.0,90.0,207.0,0.0,3.0,0.0,27.8,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09,4,30.0,26.0,27.0,4.0,30.0,90.0,212.0,0.0,3.6,0.0,27.8,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09,5,30.0,26.0,26.0,4.0,30.0,90.0,210.0,0.0,3.4,0.0,27.7,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09,6,30.0,26.0,26.0,4.0,30.0,90.0,208.0,0.0,3.4,0.0,27.8,0.0,25.7,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.1,-0.0
2022-08-09,7,30.0,26.0,27.0,4.0,30.0,85.0,211.0,0.0,3.5,30.0,28.0,29.0,25.7,0.8,0.9,0.2,0.0,0.3,0.8,0.5,1.0,0.7,0.8,0.9,0.0,0.6,2.9,1.1
2022-08-09,8,30.0,26.0,28.0,4.0,30.0,85.0,216.0,0.0,3.7,121.0,30.4,112.0,31.1,7.2,4.5,2.7,2.7,3.2,7.0,1.7,4.1,3.1,4.2,7.4,6.0,11.2,11.5,5.1
2022-08-09,9,30.0,26.0,29.0,4.0,30.0,85.0,212.0,0.0,3.2,181.0,34.2,171.0,35.8,14.3,7.1,4.3,4.3,5.4,11.8,2.3,6.9,4.6,6.2,11.0,9.4,17.3,22.2,8.0
2022-08-09,10,30.0,26.0,29.0,4.0,30.0,80.0,234.0,0.0,4.2,861.0,39.8,787.0,47.4,54.8,30.2,20.8,8.8,21.5,53.6,8.3,27.0,19.5,26.9,46.6,40.6,76.6,78.7,31.4
2022-08-09,11,30.0,26.0,30.0,4.0,30.0,75.0,226.0,0.0,3.9,722.0,40.1,710.0,47.7,52.7,29.4,16.6,8.4,19.8,49.6,8.3,23.4,16.1,23.4,39.3,35.6,67.6,54.3,31.5
2022-08-09,12,30.0,26.0,30.0,4.0,30.0,75.0,231.0,0.0,4.3,602.0,40.5,589.0,50.3,61.7,18.2,13.9,7.8,27.3,38.9,11.6,35.0,22.3,34.3,57.1,51.0,107.9,72.3,17.5
2022-08-09,13,20.0,26.0,31.0,3.0,30.0,70.0,237.0,0.0,4.4,286.0,36.8,270.0,41.0,18.1,10.2,5.9,2.3,9.1,18.3,3.6,8.4,7.1,10.1,18.7,16.1,26.2,22.6,9.6
2022-08-09,14,20.0,26.0,31.0,3.0,30.0,70.0,234.0,0.0,4.1,362.0,36.8,353.0,40.9,30.1,13.7,8.5,4.3,12.5,24.8,5.2,14.4,9.9,14.5,24.2,20.3,39.4,41.0,17.7
2022-08-09,15,20.0,26.0,31.0,3.0,30.0,70.0,229.0,0.0,4.0,295.0,35.2,281.0,36.6,19.4,11.0,7.2,3.3,8.8,19.4,3.8,9.8,7.9,10.7,17.5,14.8,28.0,27.8,13.5
2022-08-09,16,20.0,26.0,31.0,3.0,30.0,70.0,229.0,0.0,3.8,310.0,35.7,305.0,39.6,16.0,11.6,6.6,2.8,9.3,21.3,3.9,8.6,8.0,10.9,17.7,15.4,28.3,5.2,11.7
2022-08-09,17,20.0,26.0,31.0,3.0,30.0,75.0,229.0,0.0,4.0,304.0,35.0,305.0,36.8,19.2,11.3,5.8,1.9,8.0,21.3,3.3,6.7,7.2,9.3,15.0,13.8,24.3,19.4,8.6
2022-08-09,18,30.0,26.0,30.0,4.0,30.0,75.0,230.0,0.0,3.4,69.0,31.8,68.0,31.3,3.9,2.4,1.3,0.2,1.8,3.6,1.0,2.5,1.7,2.3,4.2,3.4,6.1,7.0,2.8
2022-08-09,19,30.0,26.0,29.0,4.0,30.0,80.0,223.0,0.0,2.1,12.0,30.1,11.0,28.5,-0.6,0.2,0.0,0.0,-0.1,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,1.2,0.0
2022-08-09,20,30.0,26.0,28.0,4.0,30.0,85.0,211.0,0.0,1.7,0.0,29.4,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09,21,30.0,26.0,28.0,4.0,30.0,85.0,204.0,0.0,2.0,0.0,28.2,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09,22,30.0,26.0,28.0,4.0,30.0,90.0,209.0,0.0,2.3,0.0,28.2,0.0,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09,23,30.0,26.0,27.0,4.0,30.0,90.0,211.0,0.0,2.7,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10,0,30.0,25.0,28.0,4.0,33.0,90.0,203.0,0.0,3.6,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10,1,30.0,25.0,27.0,4.0,33.0,90.0,200.0,0.0,3.3,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10,2,30.0,25.0,27.0,4.0,33.0,90.0,200.0,0.0,3.3,0.0,27.9,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10,3,30.0,25.0,27.0,4.0,33.0,90.0,206.0,0.0,3.4,0.0,27.4,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10,4,30.0,25.0,27.0,4.0,33.0,90.0,204.0,0.0,3.2,0.0,27.6,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10,5,30.0,25.0,26.0,4.0,33.0,90.0,205.0,0.0,3.3,0.0,27.9,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10,6,30.0,25.0,26.0,4.0,33.0,90.0,207.0,0.0,3.1,0.0,27.9,0.0,25.7,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10,7,30.0,25.0,27.0,4.0,33.0,90.0,217.0,0.0,3.5,37.0,28.0,36.0,26.8,1.3,1.2,0.5,0.0,0.7,1.3,0.6,1.3,0.9,1.1,1.0,1.7,3.0,3.8,1.4
2022-08-10,8,30.0,25.0,28.0,4.0,33.0,85.0,215.0,0.0,3.8,90.0,30.3,90.0,31.1,6.0,3.4,1.9,1.5,2.4,5.3,1.2,3.2,2.2,3.0,5.4,4.5,8.1,8.9,3.5
2022-08-10,9,30.0,25.0,28.0,4.0,33.0,85.0,217.0,0.0,4.1,114.0,30.6,113.0,31.1,8.5,4.4,2.5,2.4,3.4,7.1,1.6,4.5,2.9,3.9,7.2,6.1,11.2,13.0,5.0
2022-08-10,10,30.0,25.0,29.0,4.0,33.0,80.0,223.0,0.0,4.7,181.0,33.3,172.0,34.1,12.8,6.9,4.0,3.2,4.7,11.6,2.1,5.6,4.4,5.8,9.8,8.6,15.2,15.6,6.3
2022-08-10,11,30.0,25.0,28.0,4.0,33.0,80.0,221.0,0.0,3.7,390.0,36.1,380.0,40.8,30.3,15.1,9.5,8.4,12.6,27.3,4.9,14.4,10.2,14.2,24.3,21.3,40.6,35.0,15.1
2022-08-10,12,30.0,25.0,28.0,4.0,33.0,80.0,220.0,0.0,4.0,495.0,38.0,477.0,40.8,41.7,17.6,11.8,11.9,15.8,33.9,5.0,18.7,12.2,16.0,26.5,26.4,49.1,53.9,21.9
2022-08-10,13,30.0,25.0,29.0,4.0,33.0,80.0,220.0,0.0,3.8,326.0,37.6,306.0,40.8,21.4,12.0,7.3,6.9,9.3,21.0,4.0,10.3,8.2,11.2,18.7,16.0,29.6,28.8,12.8
2022-08-10,14,60.0,25.0,29.0,4.0,33.0,80.0,224.0,0.0,3.6,219.0,34.3,210.0,35.5,14.3,8.1,4.7,3.6,5.5,14.0,2.5,6.3,5.2,6.9,11.3,9.8,17.3,17.4,7.1
2022-08-10,15,60.0,25.0,29.0,4.0,33.0,80.0,232.0,0.0,3.1,225.0,34.2,217.0,35.5,15.7,8.5,5.2,4.8,6.6,14.8,2.9,7.6,5.8,7.9,13.3,11.4,21.0,21.5,9.2
2022-08-10,16,60.0,25.0,29.0,4.0,33.0,80.0,218.0,0.0,2.4,164.0,33.0,157.0,34.0,10.8,6.1,3.6,3.3,4.5,10.2,2.1,5.5,4.2,5.7,9.6,8.2,15.0,15.4,6.6
